,t_measure10,t_measure15,t_measure30,t_precision10,t_precision15,t_precision30,t_recall10,t_recall15,t_recall30,track_id
502,0.16954672644058671,0.21956980426724865,0.31390555339530885,0.12446265778694693,0.1605095319150873,0.22812815344563686,0.2658429234164529,0.3473957982291946,0.5030580625232338,SALAMI_526
503,0.1732338247195106,0.20616774287897294,0.3117904274499422,0.16482016461712698,0.19830524854425005,0.2884210227532127,0.18255268600311203,0.21467944875676706,0.33928075832613863,SALAMI_528
504,0.1334539672776212,0.15041231011386905,0.20091200181837765,0.12480707438888819,0.1374452393361604,0.18170627694836275,0.14338819900593966,0.16608097791057866,0.22465752502218367,SALAMI_530
505,0.16265521468556957,0.19408324640621546,0.27940978665580773,0.16809965636934476,0.1999622969926754,0.2731397161159563,0.15755238006974498,0.18854001985321286,0.2859744863168531,SALAMI_532
506,0.21395389229412526,0.22402080786590603,0.2497618735021366,0.14350281586970723,0.14967224742388727,0.16561634238018616,0.4202909642348144,0.445141483728433,0.5077235308770186,SALAMI_534
507,0.14916336670195424,0.18351972657797033,0.2625680373297917,0.17178262156279142,0.2107948732259213,0.28336903453952145,0.13180775126550812,0.1624942843242254,0.24461203758697794,SALAMI_536
508,0.31804210450455883,0.34032444629981135,0.3780713639250086,0.22540859611512792,0.23801555369636837,0.26410360446119374,0.5399312891434738,0.5968941455791398,0.6650644285373536,SALAMI_538
509,0.04612204716620284,0.08386862030393115,0.17022978791378185,0.027499419760609954,0.0495522048116387,0.10272116595332649,0.14288151446115752,0.2727705774516627,0.4965901440700023,SALAMI_54
510,0.22448979591836735,0.21621621621621623,0.22733092912622602,0.1783783783783784,0.17142857142857143,0.17884474828793184,0.30275229357798167,0.2926829268292683,0.31188546785272736,SALAMI_540
511,0.038867303674738986,0.06200384789169887,0.0984820130302132,0.052342177209492566,0.08506124347390304,0.13874349008942638,0.03090991275959293,0.048780898907705324,0.07633161479534949,SALAMI_542
512,0.1498373677198011,0.18548962903874,0.2747438172610856,0.09822093670991935,0.12138572708874683,0.18555564498197002,0.3157884927760454,0.3930704622932217,0.5290194376466116,SALAMI_544
513,0.07206454931030622,0.0914758514935005,0.14772878686422175,0.05715627008041524,0.07227993446153144,0.11777714295608518,0.09749436033955568,0.12455478825686736,0.19810959957924526,SALAMI_546
514,0.14554485728261896,0.20015975092976948,0.27333464414881353,0.10057138418614915,0.1370324731292112,0.18306509131088627,0.2632769374100766,0.37112933087938527,0.539228851008957,SALAMI_548
515,0.39709630760396525,0.444750824127654,0.5304748382642028,0.34917472971158287,0.388020455629863,0.45596207637806646,0.46026405048302255,0.5209102962111019,0.6340984228623693,SALAMI_550
516,0.05322896118093097,0.0587142169781308,0.0829901398838185,0.0401797560160767,0.04368934475686684,0.059588741701023996,0.07883093435762874,0.08949007048711388,0.13665766891060985,SALAMI_552
517,0.11263741224471374,0.16261352646426175,0.26163887597719326,0.07239180708313285,0.10483010422194414,0.17245673210903006,0.25365440799075795,0.36233783573788525,0.5418385908219154,SALAMI_554
518,0.146881090218367,0.18336067722648666,0.28720241057328544,0.12059332311146803,0.14879963317679706,0.23080705778534122,0.1878243395416707,0.23883349504599352,0.3800682034171211,SALAMI_556
519,0.312943664129297,0.3593737265935735,0.4257838316288224,0.29008139191962706,0.33160495871991447,0.3806709480001003,0.33971795798739063,0.39221828525485025,0.4830267904092845,SALAMI_558
